,feature_combination,best_n_neighbors,best_cv_score
2553,"('thal_3.0', 'thal_7.0', 'oldpeak', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0')",8,0.7910205736292694
2554,"('thal_3.0', 'thal_7.0', 'oldpeak', 'exang', 'slope_1.0', 'slope_2.0', 'sex')",8,0.7810245886047984
2555,"('thal_3.0', 'thal_7.0', 'oldpeak', 'exang', 'slope_1.0', 'slope_2.0', 'age')",28,0.7680888783222879
2556,"('thal_3.0', 'thal_7.0', 'oldpeak', 'exang', 'slope_1.0', 'cp_3.0', 'sex')",32,0.7896892527762093
2557,"('thal_3.0', 'thal_7.0', 'oldpeak', 'exang', 'slope_1.0', 'cp_3.0', 'age')",22,0.7991423938380461
2558,"('thal_3.0', 'thal_7.0', 'oldpeak', 'exang', 'slope_1.0', 'sex', 'age')",6,0.7779007395689318
2559,"('thal_3.0', 'thal_7.0', 'oldpeak', 'exang', 'slope_2.0', 'cp_3.0', 'sex')",16,0.7915930735930736
2560,"('thal_3.0', 'thal_7.0', 'oldpeak', 'exang', 'slope_2.0', 'cp_3.0', 'age')",16,0.7959181398311832
2561,"('thal_3.0', 'thal_7.0', 'oldpeak', 'exang', 'slope_2.0', 'sex', 'age')",6,0.7771290265798275
2562,"('thal_3.0', 'thal_7.0', 'oldpeak', 'exang', 'cp_3.0', 'sex', 'age')",10,0.7867664219838133
2563,"('thal_3.0', 'thal_7.0', 'oldpeak', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex')",12,0.7834210427253906
2564,"('thal_3.0', 'thal_7.0', 'oldpeak', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'age')",18,0.7755788655788656
2565,"('thal_3.0', 'thal_7.0', 'oldpeak', 'slope_1.0', 'slope_2.0', 'sex', 'age')",16,0.764851130562801
2566,"('thal_3.0', 'thal_7.0', 'oldpeak', 'slope_1.0', 'cp_3.0', 'sex', 'age')",26,0.7785718050065876
2567,"('thal_3.0', 'thal_7.0', 'oldpeak', 'slope_2.0', 'cp_3.0', 'sex', 'age')",18,0.770124788255223
2568,"('thal_3.0', 'thal_7.0', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0')",40,0.7908558832471876
2569,"('thal_3.0', 'thal_7.0', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'sex')",24,0.7672260493130059
2570,"('thal_3.0', 'thal_7.0', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'age')",24,0.7786835225965661
2571,"('thal_3.0', 'thal_7.0', 'thalach', 'exang', 'slope_1.0', 'cp_3.0', 'sex')",38,0.7901609260304914
2572,"('thal_3.0', 'thal_7.0', 'thalach', 'exang', 'slope_1.0', 'cp_3.0', 'age')",20,0.7938303323085932
2573,"('thal_3.0', 'thal_7.0', 'thalach', 'exang', 'slope_1.0', 'sex', 'age')",22,0.7727050630528891
2574,"('thal_3.0', 'thal_7.0', 'thalach', 'exang', 'slope_2.0', 'cp_3.0', 'sex')",36,0.7881469979296066
2575,"('thal_3.0', 'thal_7.0', 'thalach', 'exang', 'slope_2.0', 'cp_3.0', 'age')",22,0.7893112282242718
2576,"('thal_3.0', 'thal_7.0', 'thalach', 'exang', 'slope_2.0', 'sex', 'age')",8,0.7800121611586142
2577,"('thal_3.0', 'thal_7.0', 'thalach', 'exang', 'cp_3.0', 'sex', 'age')",24,0.7856073781291173
2578,"('thal_3.0', 'thal_7.0', 'thalach', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex')",32,0.7710798042537174
2579,"('thal_3.0', 'thal_7.0', 'thalach', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'age')",8,0.7829559892603372
2580,"('thal_3.0', 'thal_7.0', 'thalach', 'slope_1.0', 'slope_2.0', 'sex', 'age')",20,0.7571294647381603
2581,"('thal_3.0', 'thal_7.0', 'thalach', 'slope_1.0', 'cp_3.0', 'sex', 'age')",24,0.7871516164994425
2582,"('thal_3.0', 'thal_7.0', 'thalach', 'slope_2.0', 'cp_3.0', 'sex', 'age')",8,0.7790042566129524
2583,"('thal_3.0', 'thal_7.0', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex')",6,0.7918077172424998
2584,"('thal_3.0', 'thal_7.0', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'age')",14,0.7863085465259377
2585,"('thal_3.0', 'thal_7.0', 'exang', 'slope_1.0', 'slope_2.0', 'sex', 'age')",8,0.788781830086178
2586,"('thal_3.0', 'thal_7.0', 'exang', 'slope_1.0', 'cp_3.0', 'sex', 'age')",30,0.7986425458599372
2587,"('thal_3.0', 'thal_7.0', 'exang', 'slope_2.0', 'cp_3.0', 'sex', 'age')",28,0.8081246000376435
2588,"('thal_3.0', 'thal_7.0', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex', 'age')",20,0.782569057351666
2589,"('thal_3.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'slope_2.0')",32,0.7908371059400807
2590,"('thal_3.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'cp_3.0')",16,0.7977667984189724
2591,"('thal_3.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'sex')",30,0.8133399209486166
2592,"('thal_3.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'age')",32,0.7990766441796191
2593,"('thal_3.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_2.0', 'cp_3.0')",26,0.8002297245089007
2594,"('thal_3.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_2.0', 'sex')",32,0.8025108225108225
2595,"('thal_3.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_2.0', 'age')",14,0.804951855924396
2596,"('thal_3.0', 'ca', 'oldpeak', 'thalach', 'exang', 'cp_3.0', 'sex')",38,0.7993053285387381
2597,"('thal_3.0', 'ca', 'oldpeak', 'thalach', 'exang', 'cp_3.0', 'age')",6,0.8085792709705754
2598,"('thal_3.0', 'ca', 'oldpeak', 'thalach', 'exang', 'sex', 'age')",40,0.7990542066629024
2599,"('thal_3.0', 'ca', 'oldpeak', 'thalach', 'slope_1.0', 'slope_2.0', 'cp_3.0')",12,0.7782620594085125
2600,"('thal_3.0', 'ca', 'oldpeak', 'thalach', 'slope_1.0', 'slope_2.0', 'sex')",30,0.7871229457041814
2601,"('thal_3.0', 'ca', 'oldpeak', 'thalach', 'slope_1.0', 'slope_2.0', 'age')",18,0.7720496894409938
2602,"('thal_3.0', 'ca', 'oldpeak', 'thalach', 'slope_1.0', 'cp_3.0', 'sex')",34,0.8093215746877075
2603,"('thal_3.0', 'ca', 'oldpeak', 'thalach', 'slope_1.0', 'cp_3.0', 'age')",18,0.7874750611707133
2604,"('thal_3.0', 'ca', 'oldpeak', 'thalach', 'slope_1.0', 'sex', 'age')",16,0.7978573310747225
2605,"('thal_3.0', 'ca', 'oldpeak', 'thalach', 'slope_2.0', 'cp_3.0', 'sex')",38,0.808452537800364
2606,"('thal_3.0', 'ca', 'oldpeak', 'thalach', 'slope_2.0', 'cp_3.0', 'age')",16,0.7867628458498024
2607,"('thal_3.0', 'ca', 'oldpeak', 'thalach', 'slope_2.0', 'sex', 'age')",20,0.7971805006587614
2608,"('thal_3.0', 'ca', 'oldpeak', 'thalach', 'cp_3.0', 'sex', 'age')",24,0.8144970971057928
2609,"('thal_3.0', 'ca', 'oldpeak', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0')",20,0.8081118639814292
2610,"('thal_3.0', 'ca', 'oldpeak', 'exang', 'slope_1.0', 'slope_2.0', 'sex')",16,0.8021756466264476
2611,"('thal_3.0', 'ca', 'oldpeak', 'exang', 'slope_1.0', 'slope_2.0', 'age')",14,0.7800724637681161
2612,"('thal_3.0', 'ca', 'oldpeak', 'exang', 'slope_1.0', 'cp_3.0', 'sex')",20,0.8024496517974778
2613,"('thal_3.0', 'ca', 'oldpeak', 'exang', 'slope_1.0', 'cp_3.0', 'age')",14,0.8060531764193091
2614,"('thal_3.0', 'ca', 'oldpeak', 'exang', 'slope_1.0', 'sex', 'age')",14,0.7990052700922267
2615,"('thal_3.0', 'ca', 'oldpeak', 'exang', 'slope_2.0', 'cp_3.0', 'sex')",22,0.8025756089829317
2616,"('thal_3.0', 'ca', 'oldpeak', 'exang', 'slope_2.0', 'cp_3.0', 'age')",14,0.8016065361031035
2617,"('thal_3.0', 'ca', 'oldpeak', 'exang', 'slope_2.0', 'sex', 'age')",14,0.7994182590864514
2618,"('thal_3.0', 'ca', 'oldpeak', 'exang', 'cp_3.0', 'sex', 'age')",24,0.7975345379258423
2619,"('thal_3.0', 'ca', 'oldpeak', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex')",32,0.8088101512014557
2620,"('thal_3.0', 'ca', 'oldpeak', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'age')",2,0.7923668340905368
2621,"('thal_3.0', 'ca', 'oldpeak', 'slope_1.0', 'slope_2.0', 'sex', 'age')",16,0.7852450592885376
2622,"('thal_3.0', 'ca', 'oldpeak', 'slope_1.0', 'cp_3.0', 'sex', 'age')",40,0.8213898107994219
2623,"('thal_3.0', 'ca', 'oldpeak', 'slope_2.0', 'cp_3.0', 'sex', 'age')",38,0.8228924022837066
2624,"('thal_3.0', 'ca', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0')",14,0.8045603633589904
2625,"('thal_3.0', 'ca', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'sex')",26,0.8010239036325993
2626,"('thal_3.0', 'ca', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'age')",24,0.7857760607051224
2627,"('thal_3.0', 'ca', 'thalach', 'exang', 'slope_1.0', 'cp_3.0', 'sex')",40,0.80585827216262
2628,"('thal_3.0', 'ca', 'thalach', 'exang', 'slope_1.0', 'cp_3.0', 'age')",24,0.796381517033691
2629,"('thal_3.0', 'ca', 'thalach', 'exang', 'slope_1.0', 'sex', 'age')",20,0.8082702804441935
2630,"('thal_3.0', 'ca', 'thalach', 'exang', 'slope_2.0', 'cp_3.0', 'sex')",30,0.7862911725955204
2631,"('thal_3.0', 'ca', 'thalach', 'exang', 'slope_2.0', 'cp_3.0', 'age')",12,0.8044652738565782
2632,"('thal_3.0', 'ca', 'thalach', 'exang', 'slope_2.0', 'sex', 'age')",24,0.8010568417090156
2633,"('thal_3.0', 'ca', 'thalach', 'exang', 'cp_3.0', 'sex', 'age')",30,0.7997769621682665
2634,"('thal_3.0', 'ca', 'thalach', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex')",34,0.8023098061358931
2635,"('thal_3.0', 'ca', 'thalach', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'age')",40,0.7966518965397684
2636,"('thal_3.0', 'ca', 'thalach', 'slope_1.0', 'slope_2.0', 'sex', 'age')",20,0.7862635587143597
2637,"('thal_3.0', 'ca', 'thalach', 'slope_1.0', 'cp_3.0', 'sex', 'age')",34,0.8183673115595311
2638,"('thal_3.0', 'ca', 'thalach', 'slope_2.0', 'cp_3.0', 'sex', 'age')",16,0.8195300351822091
2639,"('thal_3.0', 'ca', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex')",28,0.7998840579710145
2640,"('thal_3.0', 'ca', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'age')",24,0.8047628458498023
2641,"('thal_3.0', 'ca', 'exang', 'slope_1.0', 'slope_2.0', 'sex', 'age')",16,0.8002981762707163
2642,"('thal_3.0', 'ca', 'exang', 'slope_1.0', 'cp_3.0', 'sex', 'age')",22,0.7919282891022023
2643,"('thal_3.0', 'ca', 'exang', 'slope_2.0', 'cp_3.0', 'sex', 'age')",22,0.7946939978404509
2644,"('thal_3.0', 'ca', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex', 'age')",36,0.8125675750641426
2645,"('thal_3.0', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0')",10,0.7732953712953713
2646,"('thal_3.0', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'sex')",6,0.7766923865184735
2647,"('thal_3.0', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'age')",18,0.7679623961088492
2648,"('thal_3.0', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'cp_3.0', 'sex')",10,0.7687498733150907
2649,"('thal_3.0', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'cp_3.0', 'age')",36,0.7724416163546598
2650,"('thal_3.0', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'sex', 'age')",6,0.7650044448305318
2651,"('thal_3.0', 'oldpeak', 'thalach', 'exang', 'slope_2.0', 'cp_3.0', 'sex')",16,0.7780668172407303
2652,"('thal_3.0', 'oldpeak', 'thalach', 'exang', 'slope_2.0', 'cp_3.0', 'age')",10,0.7775533596837945
2653,"('thal_3.0', 'oldpeak', 'thalach', 'exang', 'slope_2.0', 'sex', 'age')",8,0.7676009932096888
2654,"('thal_3.0', 'oldpeak', 'thalach', 'exang', 'cp_3.0', 'sex', 'age')",10,0.7719522506479028
2655,"('thal_3.0', 'oldpeak', 'thalach', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex')",18,0.7972004662004661
2656,"('thal_3.0', 'oldpeak', 'thalach', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'age')",28,0.7617380156075809
2657,"('thal_3.0', 'oldpeak', 'thalach', 'slope_1.0', 'slope_2.0', 'sex', 'age')",24,0.749017982017982
2658,"('thal_3.0', 'oldpeak', 'thalach', 'slope_1.0', 'cp_3.0', 'sex', 'age')",40,0.8010364273407753
2659,"('thal_3.0', 'oldpeak', 'thalach', 'slope_2.0', 'cp_3.0', 'sex', 'age')",20,0.7974326398239441
2660,"('thal_3.0', 'oldpeak', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex')",8,0.8025234395234395
2661,"('thal_3.0', 'oldpeak', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'age')",28,0.7679338464738922
2662,"('thal_3.0', 'oldpeak', 'exang', 'slope_1.0', 'slope_2.0', 'sex', 'age')",6,0.7796068424329294
2663,"('thal_3.0', 'oldpeak', 'exang', 'slope_1.0', 'cp_3.0', 'sex', 'age')",32,0.7985064935064936
2664,"('thal_3.0', 'oldpeak', 'exang', 'slope_2.0', 'cp_3.0', 'sex', 'age')",8,0.791331092418049
2665,"('thal_3.0', 'oldpeak', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex', 'age')",18,0.7882152485195963
2666,"('thal_3.0', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex')",28,0.7743173493173492
2667,"('thal_3.0', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'age')",30,0.755268470659775
2668,"('thal_3.0', 'thalach', 'exang', 'slope_1.0', 'slope_2.0', 'sex', 'age')",12,0.768966366966367
2669,"('thal_3.0', 'thalach', 'exang', 'slope_1.0', 'cp_3.0', 'sex', 'age')",40,0.7873451910408432
2670,"('thal_3.0', 'thalach', 'exang', 'slope_2.0', 'cp_3.0', 'sex', 'age')",40,0.787266139657444
2671,"('thal_3.0', 'thalach', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex', 'age')",28,0.7959888871193218
2672,"('thal_3.0', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex', 'age')",36,0.8034976183237053
2673,"('cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_1.0')",22,0.812630291142877
2674,"('cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach', 'exang', 'slope_2.0')",30,0.8130574459865079
2675,"('cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach', 'exang', 'cp_3.0')",2,0.8044768834614556
2676,"('cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach', 'exang', 'sex')",26,0.8082861699703805
2677,"('cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach', 'exang', 'age')",16,0.8172866949983655
2678,"('cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach', 'slope_1.0', 'slope_2.0')",4,0.7927665012333204
2679,"('cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach', 'slope_1.0', 'cp_3.0')",24,0.7873733129615482
2680,"('cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach', 'slope_1.0', 'sex')",38,0.8407433108462857
2681,"('cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach', 'slope_1.0', 'age')",36,0.8000691782156313
2682,"('cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach', 'slope_2.0', 'cp_3.0')",24,0.7784776334776334
2683,"('cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach', 'slope_2.0', 'sex')",36,0.8219911933985161
2684,"('cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach', 'slope_2.0', 'age')",22,0.7947418678448426
2685,"('cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach', 'cp_3.0', 'sex')",36,0.8099681020733651
2686,"('cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach', 'cp_3.0', 'age')",2,0.7958456016997391
2687,"('cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'thalach', 'sex', 'age')",28,0.8188264633916809
2688,"('cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'exang', 'slope_1.0', 'slope_2.0')",18,0.8172722649839355
2689,"('cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'exang', 'slope_1.0', 'cp_3.0')",12,0.7902989687657879
2690,"('cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'exang', 'slope_1.0', 'sex')",34,0.8134995096436745
2691,"('cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'exang', 'slope_1.0', 'age')",36,0.8130574459865079
2692,"('cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'exang', 'slope_2.0', 'cp_3.0')",32,0.7891455912508544
2693,"('cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'exang', 'slope_2.0', 'sex')",18,0.8157495451408495
2694,"('cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'exang', 'slope_2.0', 'age')",8,0.810436516191665
2695,"('cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'exang', 'cp_3.0', 'sex')",34,0.8017571101667211
2696,"('cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'exang', 'cp_3.0', 'age')",30,0.7878953030487558
2697,"('cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'exang', 'sex', 'age')",22,0.8099322302411547
2698,"('cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'slope_1.0', 'slope_2.0', 'cp_3.0')",10,0.7894354463233182
2699,"('cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'slope_1.0', 'slope_2.0', 'sex')",14,0.8161837148358888
2700,"('cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'slope_1.0', 'slope_2.0', 'age')",24,0.7972902942468161
2701,"('cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'slope_1.0', 'cp_3.0', 'sex')",16,0.8193926020585058
2702,"('cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'slope_1.0', 'cp_3.0', 'age')",22,0.788801681410377
2703,"('cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'slope_1.0', 'sex', 'age')",34,0.8055423539084867
2704,"('cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'slope_2.0', 'cp_3.0', 'sex')",16,0.8121296819122905
2705,"('cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'slope_2.0', 'cp_3.0', 'age')",4,0.7869126043039086
2706,"('cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'slope_2.0', 'sex', 'age')",30,0.8007166433871239
2707,"('cp_4.0', 'thal_7.0', 'ca', 'oldpeak', 'cp_3.0', 'sex', 'age')",24,0.7935805422647527
2708,"('cp_4.0', 'thal_7.0', 'ca', 'thalach', 'exang', 'slope_1.0', 'slope_2.0')",26,0.8195368361615503
2709,"('cp_4.0', 'thal_7.0', 'ca', 'thalach', 'exang', 'slope_1.0', 'cp_3.0')",18,0.797145630875608
2710,"('cp_4.0', 'thal_7.0', 'ca', 'thalach', 'exang', 'slope_1.0', 'sex')",24,0.8163390194854726
2711,"('cp_4.0', 'thal_7.0', 'ca', 'thalach', 'exang', 'slope_1.0', 'age')",40,0.8102812366885594
2712,"('cp_4.0', 'thal_7.0', 'ca', 'thalach', 'exang', 'slope_2.0', 'cp_3.0')",36,0.7940918501788067
2713,"('cp_4.0', 'thal_7.0', 'ca', 'thalach', 'exang', 'slope_2.0', 'sex')",32,0.8118680594767552
2714,"('cp_4.0', 'thal_7.0', 'ca', 'thalach', 'exang', 'slope_2.0', 'age')",30,0.8030517994591222
2715,"('cp_4.0', 'thal_7.0', 'ca', 'thalach', 'exang', 'cp_3.0', 'sex')",40,0.8149396217817271
2716,"('cp_4.0', 'thal_7.0', 'ca', 'thalach', 'exang', 'cp_3.0', 'age')",8,0.7982742236450676
2717,"('cp_4.0', 'thal_7.0', 'ca', 'thalach', 'exang', 'sex', 'age')",4,0.813734989648033
2718,"('cp_4.0', 'thal_7.0', 'ca', 'thalach', 'slope_1.0', 'slope_2.0', 'cp_3.0')",8,0.7790863918690005
2719,"('cp_4.0', 'thal_7.0', 'ca', 'thalach', 'slope_1.0', 'slope_2.0', 'sex')",38,0.8025926971579145
2720,"('cp_4.0', 'thal_7.0', 'ca', 'thalach', 'slope_1.0', 'slope_2.0', 'age')",32,0.7899360687621557
2721,"('cp_4.0', 'thal_7.0', 'ca', 'thalach', 'slope_1.0', 'cp_3.0', 'sex')",32,0.8003891547049442
2722,"('cp_4.0', 'thal_7.0', 'ca', 'thalach', 'slope_1.0', 'cp_3.0', 'age')",38,0.797137644963732
2723,"('cp_4.0', 'thal_7.0', 'ca', 'thalach', 'slope_1.0', 'sex', 'age')",34,0.8189580671045201
2724,"('cp_4.0', 'thal_7.0', 'ca', 'thalach', 'slope_2.0', 'cp_3.0', 'sex')",18,0.7936950082716673
2725,"('cp_4.0', 'thal_7.0', 'ca', 'thalach', 'slope_2.0', 'cp_3.0', 'age')",36,0.7920651811956161
2726,"('cp_4.0', 'thal_7.0', 'ca', 'thalach', 'slope_2.0', 'sex', 'age')",34,0.8153199698851873
2727,"('cp_4.0', 'thal_7.0', 'ca', 'thalach', 'cp_3.0', 'sex', 'age')",38,0.8102674518463993
2728,"('cp_4.0', 'thal_7.0', 'ca', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0')",22,0.7933568440204596
2729,"('cp_4.0', 'thal_7.0', 'ca', 'exang', 'slope_1.0', 'slope_2.0', 'sex')",14,0.7976257327721858
2730,"('cp_4.0', 'thal_7.0', 'ca', 'exang', 'slope_1.0', 'slope_2.0', 'age')",38,0.8070966546801787
2731,"('cp_4.0', 'thal_7.0', 'ca', 'exang', 'slope_1.0', 'cp_3.0', 'sex')",22,0.8026245059288538
2732,"('cp_4.0', 'thal_7.0', 'ca', 'exang', 'slope_1.0', 'cp_3.0', 'age')",6,0.7991612332916681
2733,"('cp_4.0', 'thal_7.0', 'ca', 'exang', 'slope_1.0', 'sex', 'age')",8,0.8090896703940184
2734,"('cp_4.0', 'thal_7.0', 'ca', 'exang', 'slope_2.0', 'cp_3.0', 'sex')",8,0.7984271445141011
2735,"('cp_4.0', 'thal_7.0', 'ca', 'exang', 'slope_2.0', 'cp_3.0', 'age')",8,0.7934848243543896
2736,"('cp_4.0', 'thal_7.0', 'ca', 'exang', 'slope_2.0', 'sex', 'age')",26,0.7967498588368154
2737,"('cp_4.0', 'thal_7.0', 'ca', 'exang', 'cp_3.0', 'sex', 'age')",36,0.7953725222146275
2738,"('cp_4.0', 'thal_7.0', 'ca', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'sex')",22,0.8030174249853884
2739,"('cp_4.0', 'thal_7.0', 'ca', 'slope_1.0', 'slope_2.0', 'cp_3.0', 'age')",6,0.7815937395937396
2740,"('cp_4.0', 'thal_7.0', 'ca', 'slope_1.0', 'slope_2.0', 'sex', 'age')",36,0.800159519351739
2741,"('cp_4.0', 'thal_7.0', 'ca', 'slope_1.0', 'cp_3.0', 'sex', 'age')",28,0.80933860342556
2742,"('cp_4.0', 'thal_7.0', 'ca', 'slope_2.0', 'cp_3.0', 'sex', 'age')",34,0.7940805571240354
2743,"('cp_4.0', 'thal_7.0', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'slope_2.0')",12,0.7807943772474666
2744,"('cp_4.0', 'thal_7.0', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'cp_3.0')",40,0.7755555555555556
2745,"('cp_4.0', 'thal_7.0', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'sex')",12,0.8114148894583677
2746,"('cp_4.0', 'thal_7.0', 'oldpeak', 'thalach', 'exang', 'slope_1.0', 'age')",12,0.7854225484660268
2747,"('cp_4.0', 'thal_7.0', 'oldpeak', 'thalach', 'exang', 'slope_2.0', 'cp_3.0')",34,0.7905489679402724
2748,"('cp_4.0', 'thal_7.0', 'oldpeak', 'thalach', 'exang', 'slope_2.0', 'sex')",34,0.7998578957274609
2749,"('cp_4.0', 'thal_7.0', 'oldpeak', 'thalach', 'exang', 'slope_2.0', 'age')",8,0.7938528138528139
2750,"('cp_4.0', 'thal_7.0', 'oldpeak', 'thalach', 'exang', 'cp_3.0', 'sex')",12,0.7868115294316668
2751,"('cp_4.0', 'thal_7.0', 'oldpeak', 'thalach', 'exang', 'cp_3.0', 'age')",28,0.7869804616944205
2752,"('cp_4.0', 'thal_7.0', 'oldpeak', 'thalach', 'exang', 'sex', 'age')",8,0.800593464506508
2753,"('cp_4.0', 'thal_7.0', 'oldpeak', 'thalach', 'slope_1.0', 'slope_2.0', 'cp_3.0')",28,0.7717748917748917
2754,"('cp_4.0', 'thal_7.0', 'oldpeak', 'thalach', 'slope_1.0', 'slope_2.0', 'sex')",24,0.7853446263881048
2755,"('cp_4.0', 'thal_7.0', 'oldpeak', 'thalach', 'slope_1.0', 'slope_2.0', 'age')",14,0.7881466359727229
2756,"('cp_4.0', 'thal_7.0', 'oldpeak', 'thalach', 'slope_1.0', 'cp_3.0', 'sex')",30,0.7744427769027312
2757,"('cp_4.0', 'thal_7.0', 'oldpeak', 'thalach', 'slope_1.0', 'cp_3.0', 'age')",26,0.7712649707272132
2758,"('cp_4.0', 'thal_7.0', 'oldpeak', 'thalach', 'slope_1.0', 'sex', 'age')",32,0.7992201254123451
2759,"('cp_4.0', 'thal_7.0', 'oldpeak', 'thalach', 'slope_2.0', 'cp_3.0', 'sex')",22,0.7677073003274376
2760,"('cp_4.0', 'thal_7.0', 'oldpeak', 'thalach', 'slope_2.0', 'cp_3.0', 'age')",14,0.7754028580115537
2761,"('cp_4.0', 'thal_7.0', 'oldpeak', 'thalach', 'slope_2.0', 'sex', 'age')",30,0.7935717158508921
2762,"('cp_4.0', 'thal_7.0', 'oldpeak', 'thalach', 'cp_3.0', 'sex', 'age')",38,0.788457360082074
2763,"('cp_4.0', 'thal_7.0', 'oldpeak', 'exang', 'slope_1.0', 'slope_2.0', 'cp_3.0')",8,0.7681469255382299
2764,"('cp_4.0', 'thal_7.0', 'oldpeak', 'exang', 'slope_1.0', 'slope_2.0', 'sex')",8,0.7854957651044608
2765,"('cp_4.0', 'thal_7.0', 'oldpeak', 'exang', 'slope_1.0', 'slope_2.0', 'age')",18,0.7689661835748792
